Sampling /sys/class/powercap/intel-rapl/intel-rapl:0/energy_uj
Cadence = 0.1 seconds
2022-11-18T13:25:34,151095870+0000, 120343124110
2022-11-18T13:25:34,311111456+0000, 120370489214
2022-11-18T13:25:34,472108027+0000, 120397835762
2022-11-18T13:25:34,638077977+0000, 120424665405
2022-11-18T13:25:34,804027953+0000, 120454422165
2022-11-18T13:25:34,971013614+0000, 120481457252
2022-11-18T13:25:35,137993140+0000, 120510016871
2022-11-18T13:25:35,298082836+0000, 120538501235
2022-11-18T13:25:35,458154092+0000, 120565845159
2022-11-18T13:25:35,618147196+0000, 120593017269
2022-11-18T13:25:35,785166151+0000, 120619897266
2022-11-18T13:25:35,943153185+0000, 120648418922
2022-11-18T13:25:36,104105907+0000, 120675798979
2022-11-18T13:25:36,265120158+0000, 120703331806
2022-11-18T13:25:36,425113704+0000, 120730515147
2022-11-18T13:25:36,585119199+0000, 120757873232
2022-11-18T13:25:36,746007710+0000, 120785228508
2022-11-18T13:25:36,905067858+0000, 120812255539
2022-11-18T13:25:37,062991914+0000, 120839071022
2022-11-18T13:25:37,204978423+0000, 120865324312
2022-11-18T13:25:37,362135931+0000, 120889937347
2022-11-18T13:25:37,520157996+0000, 120916777732
2022-11-18T13:25:37,683078027+0000, 120944490247
2022-11-18T13:25:37,844093321+0000, 120972034610
2022-11-18T13:25:38,005198885+0000, 120999538262
2022-11-18T13:25:38,166110060+0000, 121026899337
2022-11-18T13:25:38,326070939+0000, 121054090003
2022-11-18T13:25:38,486064529+0000, 121081454434
2022-11-18T13:25:38,645165566+0000, 121108964130
2022-11-18T13:25:38,818007073+0000, 121136665231
2022-11-18T13:25:38,977053801+0000, 121165067135
2022-11-18T13:25:39,145027616+0000, 121193788009
2022-11-18T13:25:39,305102315+0000, 121220952246
2022-11-18T13:25:39,474103246+0000, 121248453702
2022-11-18T13:25:39,633132423+0000, 121276841996
2022-11-18T13:25:39,807147384+0000, 121305043462
2022-11-18T13:25:39,968194771+0000, 121333953544
2022-11-18T13:25:40,127095029+0000, 121361001509
2022-11-18T13:25:40,288128692+0000, 121388497167
2022-11-18T13:25:40,446078064+0000, 121415350552
2022-11-18T13:25:40,606108727+0000, 121442711444
2022-11-18T13:25:40,742349877+0000, 121468012161
2022-11-18T13:25:40,851568715+0000, 121483362280
2022-11-18T13:25:40,960564012+0000, 121497945922
2022-11-18T13:25:41,069681007+0000, 121512830222
2022-11-18T13:25:41,214063737+0000, 121535178676
2022-11-18T13:25:41,371982455+0000, 121562031634
