Sampling /sys/class/powercap/intel-rapl/intel-rapl:0/energy_uj
Cadence = 0.1 seconds
2022-12-05T13:37:56,140723466+0000, 97219770709
2022-12-05T13:37:56,299685990+0000, 97246802744
2022-12-05T13:37:56,460898390+0000, 97274167969
2022-12-05T13:37:56,621650877+0000, 97301653617
2022-12-05T13:37:56,782839161+0000, 97329041425
2022-12-05T13:37:56,943802926+0000, 97356577060
2022-12-05T13:37:57,104799072+0000, 97383917383
2022-12-05T13:37:57,265719896+0000, 97411415298
2022-12-05T13:37:57,418565743+0000, 97437435740
2022-12-05T13:37:57,555006076+0000, 97462454108
2022-12-05T13:37:57,721821112+0000, 97488892517
2022-12-05T13:37:57,882771374+0000, 97516430838
2022-12-05T13:37:58,044721220+0000, 97543929547
2022-12-05T13:37:58,205818733+0000, 97571307406
2022-12-05T13:37:58,366839019+0000, 97598831017
2022-12-05T13:37:58,542676219+0000, 97628761483
2022-12-05T13:37:58,703676147+0000, 97656280150
2022-12-05T13:37:58,864696422+0000, 97683646840
2022-12-05T13:37:59,021817291+0000, 97710694928
2022-12-05T13:37:59,182674760+0000, 97737868442
2022-12-05T13:37:59,341701019+0000, 97764864589
2022-12-05T13:37:59,502674252+0000, 97792410295
2022-12-05T13:37:59,663691615+0000, 97819778572
2022-12-05T13:37:59,824733083+0000, 97847303282
2022-12-05T13:37:59,994755679+0000, 97876206162
2022-12-05T13:38:00,155754097+0000, 97903547889
2022-12-05T13:38:00,314826683+0000, 97930699308
2022-12-05T13:38:00,475717902+0000, 97958103230
2022-12-05T13:38:00,636797048+0000, 97985627085
2022-12-05T13:38:00,797706590+0000, 98013003968
2022-12-05T13:38:00,958964130+0000, 98040514152
2022-12-05T13:38:01,120784302+0000, 98068404950
2022-12-05T13:38:01,294811391+0000, 98097961759
2022-12-05T13:38:01,481848054+0000, 98129585152
2022-12-05T13:38:01,627519262+0000, 98156402893
2022-12-05T13:38:01,788536021+0000, 98181471616
2022-12-05T13:38:01,941764506+0000, 98207617606
2022-12-05T13:38:02,102754660+0000, 98235133344
2022-12-05T13:38:02,261772741+0000, 98262139988
2022-12-05T13:38:02,422829335+0000, 98289677577
2022-12-05T13:38:02,584674808+0000, 98317182084
2022-12-05T13:38:02,745768951+0000, 98344568671
2022-12-05T13:38:02,906790890+0000, 98372066770
2022-12-05T13:38:03,067785518+0000, 98399415089
2022-12-05T13:38:03,228705496+0000, 98426956766
2022-12-05T13:38:03,390750630+0000, 98454430390
2022-12-05T13:38:03,551948876+0000, 98481993796
2022-12-05T13:38:03,710728542+0000, 98509043958
2022-12-05T13:38:03,871743792+0000, 98536553348
2022-12-05T13:38:04,032697104+0000, 98563916804
2022-12-05T13:38:04,193677439+0000, 98591437424
2022-12-05T13:38:04,352599815+0000, 98618438881
2022-12-05T13:38:04,511755199+0000, 98645620086
2022-12-05T13:38:04,672796700+0000, 98672978536
2022-12-05T13:38:04,833711374+0000, 98700339611
2022-12-05T13:38:04,997850463+0000, 98727191715
2022-12-05T13:38:05,158791193+0000, 98755746147
2022-12-05T13:38:05,319755038+0000, 98783250471
2022-12-05T13:38:05,478782549+0000, 98810259618
2022-12-05T13:38:05,639704855+0000, 98837819484
2022-12-05T13:38:05,800585183+0000, 98865166338
2022-12-05T13:38:05,961462656+0000, 98892520760
2022-12-05T13:38:06,121753810+0000, 98919869017
2022-12-05T13:38:06,282831393+0000, 98947213674
2022-12-05T13:38:06,443800616+0000, 98974725261
2022-12-05T13:38:06,618830590+0000, 99004491787
2022-12-05T13:38:06,779724739+0000, 99032002336
2022-12-05T13:38:06,940725016+0000, 99059366463
2022-12-05T13:38:07,101776694+0000, 99086907408
2022-12-05T13:38:07,260859705+0000, 99113916128
2022-12-05T13:38:07,419769798+0000, 99140947492
2022-12-05T13:38:07,580766120+0000, 99168480136
2022-12-05T13:38:07,741747831+0000, 99195829493
2022-12-05T13:38:07,902809920+0000, 99223354569
2022-12-05T13:38:08,063782553+0000, 99250707221
2022-12-05T13:38:08,224790333+0000, 99278095334
2022-12-05T13:38:08,383733349+0000, 99305267079
2022-12-05T13:38:08,544670187+0000, 99332633281
2022-12-05T13:38:08,705858941+0000, 99360145661
2022-12-05T13:38:08,866691002+0000, 99387495689
2022-12-05T13:38:09,027743231+0000, 99415025159
2022-12-05T13:38:09,188770702+0000, 99442391911
2022-12-05T13:38:09,349893912+0000, 99469918085
2022-12-05T13:38:09,508775515+0000, 99496915392
2022-12-05T13:38:09,667831803+0000, 99523930459
2022-12-05T13:38:09,828944593+0000, 99551462615
2022-12-05T13:38:09,994934444+0000, 99579700946
2022-12-05T13:38:10,155692234+0000, 99606706615
2022-12-05T13:38:10,316819400+0000, 99630425975
2022-12-05T13:38:10,477951406+0000, 99654440989
2022-12-05T13:38:10,653009843+0000, 99680379522
2022-12-05T13:38:10,814018273+0000, 99704407109
2022-12-05T13:38:10,974079241+0000, 99728339421
2022-12-05T13:38:11,140934076+0000, 99753153871
2022-12-05T13:38:11,301902815+0000, 99777151613
2022-12-05T13:38:11,460960337+0000, 99800811098
2022-12-05T13:38:11,621981819+0000, 99824912721
2022-12-05T13:38:11,782931917+0000, 99848929078
2022-12-05T13:38:11,943934723+0000, 99873085144
2022-12-05T13:38:12,106977420+0000, 99897395934
2022-12-05T13:38:12,267956516+0000, 99921578428
2022-12-05T13:38:12,426947217+0000, 99945281737
2022-12-05T13:38:12,587874668+0000, 99969314512
2022-12-05T13:38:12,748975142+0000, 99993455502
2022-12-05T13:38:12,909992278+0000, 100017468502
2022-12-05T13:38:13,068917299+0000, 100041337765
2022-12-05T13:38:13,229927230+0000, 100065359859
2022-12-05T13:38:13,390844518+0000, 100089471492
2022-12-05T13:38:13,549892223+0000, 100113219783
2022-12-05T13:38:13,708939234+0000, 100137044124
2022-12-05T13:38:13,869860905+0000, 100161038997
2022-12-05T13:38:14,030962400+0000, 100185108332
2022-12-05T13:38:14,191919626+0000, 100209213251
2022-12-05T13:38:14,352968380+0000, 100233097589
2022-12-05T13:38:14,520973394+0000, 100258499502
2022-12-05T13:38:14,682645250+0000, 100282578725
2022-12-05T13:38:14,843636571+0000, 100306609791
